,target,target_original,is_dropout,course_name,age_quantile_group
1445,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
1446,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1447,Dropout,Dropout,1,Informatics Engineering,"(16.999, 19.0]"
1448,Dropout,Dropout,1,Agronomy,"(19.0, 20.0]"
1449,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1450,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
1451,Graduate,Graduate,0,Agronomy,"(16.999, 19.0]"
1452,Dropout,Dropout,1,Animation and Multimedia Design,"(19.0, 20.0]"
1453,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
1454,Enrolled,Enrolled,0,Informatics Engineering,"(19.0, 20.0]"
1455,Dropout,Dropout,1,Management,"(16.999, 19.0]"
1456,Enrolled,Enrolled,0,Management,"(19.0, 20.0]"
1457,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
1458,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
1459,Dropout,Dropout,1,Management,"(19.0, 20.0]"
1460,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
1461,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
1462,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
1463,Dropout,Dropout,1,Informatics Engineering,"(20.0, 25.0]"
1464,Enrolled,Enrolled,0,Tourism,"(19.0, 20.0]"
1465,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
1466,Dropout,Dropout,1,Informatics Engineering,"(19.0, 20.0]"
1467,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
1468,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1469,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
1470,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1471,Enrolled,Enrolled,0,Agronomy,"(19.0, 20.0]"
1472,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1473,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1474,Enrolled,Enrolled,0,Informatics Engineering,"(19.0, 20.0]"
1475,Graduate,Graduate,0,Equinculture,"(16.999, 19.0]"
1476,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1477,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
1478,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
1479,Dropout,Dropout,1,Veterinary Nursing,"(19.0, 20.0]"
1480,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
1481,Graduate,Graduate,0,Journalism and Communication,"(25.0, 70.0]"
1482,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
1483,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
1484,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
1485,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1486,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
1487,Enrolled,Enrolled,0,Advertising and Marketing Management,"(20.0, 25.0]"
1488,Dropout,Dropout,1,Social Service (evening attendance),"(20.0, 25.0]"
1489,Graduate,Graduate,0,Informatics Engineering,"(19.0, 20.0]"
1490,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
1491,Graduate,Graduate,0,Journalism and Communication,"(19.0, 20.0]"
1492,Dropout,Dropout,1,Equinculture,"(19.0, 20.0]"
1493,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
1494,Dropout,Dropout,1,Nursing,"(20.0, 25.0]"
1495,Graduate,Graduate,0,Informatics Engineering,"(20.0, 25.0]"
1496,Graduate,Graduate,0,Oral Hygiene,"(19.0, 20.0]"
1497,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
1498,Enrolled,Enrolled,0,Agronomy,"(25.0, 70.0]"
1499,Graduate,Graduate,0,Agronomy,"(19.0, 20.0]"
1500,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
1501,Dropout,Dropout,1,Advertising and Marketing Management,"(19.0, 20.0]"
1502,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1503,Enrolled,Enrolled,0,Nursing,"(25.0, 70.0]"
1504,Enrolled,Enrolled,0,Nursing,"(25.0, 70.0]"
1505,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1506,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1507,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
1508,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1509,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1510,Dropout,Dropout,1,Tourism,"(20.0, 25.0]"
1511,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1512,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
1513,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
1514,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
1515,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
1516,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1517,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
1518,Enrolled,Enrolled,0,Animation and Multimedia Design,"(19.0, 20.0]"
1519,Dropout,Dropout,1,Management,"(20.0, 25.0]"
1520,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1521,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1522,Dropout,Dropout,1,Veterinary Nursing,"(19.0, 20.0]"
1523,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
1524,Enrolled,Enrolled,0,Animation and Multimedia Design,"(16.999, 19.0]"
1525,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1526,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1527,Graduate,Graduate,0,Informatics Engineering,"(25.0, 70.0]"
1528,Graduate,Graduate,0,Tourism,"(20.0, 25.0]"
1529,Dropout,Dropout,1,Nursing,"(20.0, 25.0]"
1530,Enrolled,Enrolled,0,Agronomy,"(25.0, 70.0]"
1531,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1532,Graduate,Graduate,0,Journalism and Communication,"(25.0, 70.0]"
1533,Enrolled,Enrolled,0,Informatics Engineering,"(25.0, 70.0]"
1534,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1535,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1536,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1537,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1538,Dropout,Dropout,1,Basic Education,"(19.0, 20.0]"
1539,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
1540,Dropout,Dropout,1,Management,"(16.999, 19.0]"
1541,Dropout,Dropout,1,Basic Education,"(25.0, 70.0]"
1542,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
1543,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
1544,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
1545,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
1546,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
1547,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1548,Dropout,Dropout,1,Tourism,"(25.0, 70.0]"
1549,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1550,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
1551,Graduate,Graduate,0,Management,"(25.0, 70.0]"
1552,Graduate,Graduate,0,Management,"(25.0, 70.0]"
1553,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1554,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
1555,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
1556,Dropout,Dropout,1,Informatics Engineering,"(19.0, 20.0]"
1557,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1558,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1559,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1560,Enrolled,Enrolled,0,Biofuel Production Technologies,"(19.0, 20.0]"
1561,Enrolled,Enrolled,0,Equinculture,"(20.0, 25.0]"
1562,Graduate,Graduate,0,Management,"(20.0, 25.0]"
1563,Enrolled,Enrolled,0,Equinculture,"(19.0, 20.0]"
1564,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
1565,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1566,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1567,Graduate,Graduate,0,Management,"(20.0, 25.0]"
1568,Enrolled,Enrolled,0,Oral Hygiene,"(16.999, 19.0]"
1569,Dropout,Dropout,1,Equinculture,"(25.0, 70.0]"
1570,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
1571,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1572,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1573,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1574,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1575,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
1576,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
1577,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1578,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
1579,Enrolled,Enrolled,0,Animation and Multimedia Design,"(16.999, 19.0]"
1580,Graduate,Graduate,0,Journalism and Communication,"(20.0, 25.0]"
1581,Enrolled,Enrolled,0,Communication Design,"(16.999, 19.0]"
1582,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1583,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
1584,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1585,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
1586,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1587,Enrolled,Enrolled,0,Informatics Engineering,"(20.0, 25.0]"
1588,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
1589,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
1590,Dropout,Dropout,1,Agronomy,"(20.0, 25.0]"
1591,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1592,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1593,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1594,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1595,Enrolled,Enrolled,0,Advertising and Marketing Management,"(16.999, 19.0]"
1596,Enrolled,Enrolled,0,Nursing,"(20.0, 25.0]"
1597,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1598,Dropout,Dropout,1,Social Service,"(16.999, 19.0]"
1599,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1600,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
1601,Enrolled,Enrolled,0,Advertising and Marketing Management,"(20.0, 25.0]"
1602,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
1603,Graduate,Graduate,0,Agronomy,"(16.999, 19.0]"
1604,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1605,Enrolled,Enrolled,0,Agronomy,"(19.0, 20.0]"
1606,Graduate,Graduate,0,Tourism,"(19.0, 20.0]"
1607,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1608,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
1609,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
1610,Dropout,Dropout,1,Management,"(16.999, 19.0]"
1611,Enrolled,Enrolled,0,Veterinary Nursing,"(16.999, 19.0]"
1612,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1613,Dropout,Dropout,1,Social Service (evening attendance),"(25.0, 70.0]"
1614,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
1615,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
1616,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1617,Dropout,Dropout,1,Social Service (evening attendance),"(20.0, 25.0]"
1618,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1619,Graduate,Graduate,0,Advertising and Marketing Management,"(19.0, 20.0]"
1620,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
1621,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
1622,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
1623,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
1624,Dropout,Dropout,1,Basic Education,"(20.0, 25.0]"
1625,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1626,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1627,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1628,Dropout,Dropout,1,Advertising and Marketing Management,"(19.0, 20.0]"
1629,Dropout,Dropout,1,Informatics Engineering,"(20.0, 25.0]"
1630,Graduate,Graduate,0,Equinculture,"(25.0, 70.0]"
1631,Dropout,Dropout,1,Journalism and Communication,"(25.0, 70.0]"
1632,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1633,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
1634,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1635,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
1636,Graduate,Graduate,0,Equinculture,"(25.0, 70.0]"
1637,Graduate,Graduate,0,Nursing,"(20.0, 25.0]"
1638,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
1639,Graduate,Graduate,0,Communication Design,"(19.0, 20.0]"
1640,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1641,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
1642,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1643,Graduate,Graduate,0,Social Service (evening attendance),"(19.0, 20.0]"
1644,Dropout,Dropout,1,Tourism,"(19.0, 20.0]"
1645,Dropout,Dropout,1,Animation and Multimedia Design,"(20.0, 25.0]"
1646,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
1647,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1648,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
1649,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1650,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
1651,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1652,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1653,Graduate,Graduate,0,Oral Hygiene,"(19.0, 20.0]"
1654,Dropout,Dropout,1,Basic Education,"(19.0, 20.0]"
1655,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
1656,Graduate,Graduate,0,Management,"(16.999, 19.0]"
1657,Enrolled,Enrolled,0,Veterinary Nursing,"(19.0, 20.0]"
1658,Graduate,Graduate,0,Animation and Multimedia Design,"(19.0, 20.0]"
1659,Enrolled,Enrolled,0,Animation and Multimedia Design,"(19.0, 20.0]"
1660,Graduate,Graduate,0,Veterinary Nursing,"(25.0, 70.0]"
1661,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1662,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1663,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1664,Graduate,Graduate,0,Veterinary Nursing,"(19.0, 20.0]"
1665,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
1666,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
1667,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1668,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
1669,Graduate,Graduate,0,Social Service (evening attendance),"(20.0, 25.0]"
1670,Enrolled,Enrolled,0,Management (evening attendance),"(20.0, 25.0]"
1671,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1672,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
1673,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
1674,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1675,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
1676,Dropout,Dropout,1,Oral Hygiene,"(16.999, 19.0]"
1677,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1678,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
1679,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1680,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
1681,Enrolled,Enrolled,0,Journalism and Communication,"(16.999, 19.0]"
1682,Dropout,Dropout,1,Advertising and Marketing Management,"(19.0, 20.0]"
1683,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
1684,Graduate,Graduate,0,Communication Design,"(16.999, 19.0]"
1685,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1686,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
1687,Dropout,Dropout,1,Oral Hygiene,"(25.0, 70.0]"
1688,Enrolled,Enrolled,0,Animation and Multimedia Design,"(19.0, 20.0]"
1689,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1690,Dropout,Dropout,1,Informatics Engineering,"(20.0, 25.0]"
1691,Dropout,Dropout,1,Communication Design,"(16.999, 19.0]"
1692,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1693,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1694,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
1695,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
1696,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1697,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
1698,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
1699,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1700,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1701,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1702,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1703,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1704,Graduate,Graduate,0,Advertising and Marketing Management,"(20.0, 25.0]"
1705,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
1706,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1707,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1708,Dropout,Dropout,1,Oral Hygiene,"(20.0, 25.0]"
1709,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1710,Enrolled,Enrolled,0,Management (evening attendance),"(25.0, 70.0]"
1711,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
1712,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1713,Enrolled,Enrolled,0,Veterinary Nursing,"(20.0, 25.0]"
1714,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1715,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1716,Graduate,Graduate,0,Nursing,"(19.0, 20.0]"
1717,Enrolled,Enrolled,0,Nursing,"(25.0, 70.0]"
1718,Dropout,Dropout,1,Informatics Engineering,"(20.0, 25.0]"
1719,Dropout,Dropout,1,Management (evening attendance),"(20.0, 25.0]"
1720,Graduate,Graduate,0,Veterinary Nursing,"(16.999, 19.0]"
1721,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
1722,Graduate,Graduate,0,Veterinary Nursing,"(20.0, 25.0]"
1723,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1724,Graduate,Graduate,0,Animation and Multimedia Design,"(20.0, 25.0]"
1725,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1726,Graduate,Graduate,0,Social Service,"(25.0, 70.0]"
1727,Enrolled,Enrolled,0,Equinculture,"(19.0, 20.0]"
1728,Dropout,Dropout,1,Tourism,"(16.999, 19.0]"
1729,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1730,Graduate,Graduate,0,Management,"(19.0, 20.0]"
1731,Dropout,Dropout,1,Equinculture,"(19.0, 20.0]"
1732,Dropout,Dropout,1,Informatics Engineering,"(25.0, 70.0]"
1733,Enrolled,Enrolled,0,Social Service (evening attendance),"(25.0, 70.0]"
1734,Dropout,Dropout,1,Management,"(20.0, 25.0]"
1735,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1736,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1737,Enrolled,Enrolled,0,Nursing,"(16.999, 19.0]"
1738,Graduate,Graduate,0,Agronomy,"(25.0, 70.0]"
1739,Dropout,Dropout,1,Communication Design,"(25.0, 70.0]"
1740,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
1741,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
1742,Dropout,Dropout,1,Equinculture,"(16.999, 19.0]"
1743,Dropout,Dropout,1,Journalism and Communication,"(16.999, 19.0]"
1744,Dropout,Dropout,1,Advertising and Marketing Management,"(25.0, 70.0]"
1745,Dropout,Dropout,1,Veterinary Nursing,"(25.0, 70.0]"
1746,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
1747,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1748,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1749,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
1750,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
1751,Graduate,Graduate,0,Animation and Multimedia Design,"(16.999, 19.0]"
1752,Enrolled,Enrolled,0,Communication Design,"(19.0, 20.0]"
1753,Enrolled,Enrolled,0,Informatics Engineering,"(19.0, 20.0]"
1754,Dropout,Dropout,1,Informatics Engineering,"(19.0, 20.0]"
1755,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
1756,Enrolled,Enrolled,0,Animation and Multimedia Design,"(16.999, 19.0]"
1757,Dropout,Dropout,1,Equinculture,"(20.0, 25.0]"
1758,Graduate,Graduate,0,Advertising and Marketing Management,"(16.999, 19.0]"
1759,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1760,Graduate,Graduate,0,Social Service,"(19.0, 20.0]"
1761,Dropout,Dropout,1,Animation and Multimedia Design,"(16.999, 19.0]"
1762,Graduate,Graduate,0,Journalism and Communication,"(25.0, 70.0]"
1763,Graduate,Graduate,0,Management,"(16.999, 19.0]"
1764,Graduate,Graduate,0,Management,"(20.0, 25.0]"
1765,Dropout,Dropout,1,Management,"(25.0, 70.0]"
1766,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1767,Enrolled,Enrolled,0,Tourism,"(25.0, 70.0]"
1768,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1769,Enrolled,Enrolled,0,Management,"(25.0, 70.0]"
1770,Enrolled,Enrolled,0,Basic Education,"(20.0, 25.0]"
1771,Enrolled,Enrolled,0,Management,"(20.0, 25.0]"
1772,Graduate,Graduate,0,Journalism and Communication,"(16.999, 19.0]"
1773,Enrolled,Enrolled,0,Agronomy,"(20.0, 25.0]"
1774,Enrolled,Enrolled,0,Tourism,"(16.999, 19.0]"
1775,Dropout,Dropout,1,Journalism and Communication,"(19.0, 20.0]"
1776,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
1777,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1778,Graduate,Graduate,0,Management,"(20.0, 25.0]"
1779,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1780,Enrolled,Enrolled,0,Advertising and Marketing Management,"(20.0, 25.0]"
1781,Graduate,Graduate,0,Communication Design,"(20.0, 25.0]"
1782,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1783,Enrolled,Enrolled,0,Management,"(16.999, 19.0]"
1784,Dropout,Dropout,1,Nursing,"(25.0, 70.0]"
1785,Enrolled,Enrolled,0,Management,"(20.0, 25.0]"
1786,Dropout,Dropout,1,Social Service,"(25.0, 70.0]"
1787,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1788,Dropout,Dropout,1,Communication Design,"(20.0, 25.0]"
1789,Graduate,Graduate,0,Tourism,"(16.999, 19.0]"
1790,Graduate,Graduate,0,Nursing,"(25.0, 70.0]"
1791,Dropout,Dropout,1,Management,"(16.999, 19.0]"
1792,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1793,Dropout,Dropout,1,Veterinary Nursing,"(20.0, 25.0]"
1794,Enrolled,Enrolled,0,Nursing,"(20.0, 25.0]"
1795,Graduate,Graduate,0,Nursing,"(16.999, 19.0]"
1796,Graduate,Graduate,0,Social Service,"(16.999, 19.0]"
1797,Dropout,Dropout,1,Veterinary Nursing,"(16.999, 19.0]"
1798,Dropout,Dropout,1,Agronomy,"(25.0, 70.0]"
1799,Dropout,Dropout,1,Tourism,"(19.0, 20.0]"
1800,Dropout,Dropout,1,Nursing,"(16.999, 19.0]"
1801,Graduate,Graduate,0,Social Service (evening attendance),"(25.0, 70.0]"
1802,Graduate,Graduate,0,Management,"(16.999, 19.0]"
1803,Dropout,Dropout,1,Advertising and Marketing Management,"(20.0, 25.0]"
1804,Dropout,Dropout,1,Management,"(25.0, 70.0]"
1805,Dropout,Dropout,1,Management (evening attendance),"(25.0, 70.0]"
1806,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
1807,Dropout,Dropout,1,Advertising and Marketing Management,"(16.999, 19.0]"
1808,Enrolled,Enrolled,0,Informatics Engineering,"(16.999, 19.0]"
1809,Graduate,Graduate,0,Management (evening attendance),"(25.0, 70.0]"
1810,Graduate,Graduate,0,Tourism,"(25.0, 70.0]"
