,previous_qualification,previous_qualification_grade,mother_s_qualification,father_s_qualification,admission_grade,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio
1200,1,161.0,1,19,152.3,0,6,7,6,15.57142857,0,0,6,7,6,14.71428571,0,1.0,0,0.8571428571428571,0.0
1201,19,133.1,37,37,112.5,0,6,8,5,13.8,0,0,6,7,6,12.16666667,0,0.8333333333333334,1,0.625,0.0
1202,1,150.0,19,37,101.0,0,5,8,3,10.66666667,0,0,5,14,2,14.8,0,0.6,2,0.375,0.0
1203,1,113.0,1,38,112.3,0,6,8,5,11.6,0,0,6,8,4,11.75,0,0.8333333333333334,1,0.625,0.0
1204,1,140.0,34,34,114.0,0,6,11,1,13.0,0,0,6,12,0,0.0,0,0.16666666666666666,5,0.09090909090909091,0.0
1205,3,130.0,38,38,130.0,0,5,9,3,12.0,0,0,5,11,4,13.625,0,0.6,2,0.3333333333333333,0.0
1206,1,120.0,37,34,121.5,11,14,14,12,12.33333333,2,11,14,14,12,12.33333333,2,0.8571428571428571,2,0.8571428571428571,0.14285714285714285
1207,19,133.1,19,37,120.0,0,6,10,6,12.875,0,0,6,12,6,12.9,0,1.0,0,0.6,0.0
1208,3,130.0,37,38,130.0,0,6,12,1,11.0,0,0,6,0,0,0.0,0,0.16666666666666666,5,0.08333333333333333,0.0
1209,1,120.0,37,37,125.7,0,6,10,4,12.25,0,0,6,13,4,10.5,0,0.6666666666666666,2,0.4,0.0
1210,1,140.0,37,37,128.0,0,7,7,0,0.0,7,0,8,8,0,0.0,7,0.0,7,0.0,1.0
1211,1,123.0,1,1,113.2,0,6,11,4,10.75,0,0,6,13,5,11.5,0,0.6666666666666666,2,0.36363636363636365,0.0
1212,19,133.1,38,1,120.0,0,8,9,8,13.63,1,0,8,9,8,13.63,1,1.0,0,0.8888888888888888,0.125
1213,1,130.0,37,37,117.8,0,5,8,3,13.0,0,0,5,7,4,11.5,1,0.6,2,0.375,0.0
1214,1,126.0,19,19,121.3,0,7,9,6,13.53333333,0,0,7,7,7,12.22857143,0,0.8571428571428571,1,0.6666666666666666,0.0
1215,1,176.0,3,38,169.7,0,7,7,7,16.9,0,0,8,9,8,16.37777778,0,1.0,0,1.0,0.0
1216,1,124.0,19,19,117.7,0,6,10,5,12.0,0,0,6,11,4,12.0,0,0.8333333333333334,1,0.5,0.0
1217,39,120.0,19,37,121.8,3,6,6,6,12.5,0,2,6,7,6,13.28571429,0,1.0,0,1.0,0.0
1218,1,140.0,1,1,128.3,0,8,8,7,12.76428571,0,0,8,8,7,12.76428571,0,0.875,1,0.875,0.0
1219,1,143.0,19,38,132.2,0,5,8,5,13.75,0,0,5,6,5,12.16666667,0,1.0,0,0.625,0.0
1220,1,136.0,39,1,134.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1221,1,132.0,19,1,123.4,0,7,7,7,14.60428571,0,0,8,9,8,15.68333333,0,1.0,0,1.0,0.0
1222,19,133.1,19,39,121.7,0,5,7,0,0.0,0,0,5,7,0,0.0,0,0.0,5,0.0,0.0
1223,19,100.0,1,19,130.0,0,6,9,5,13.83333333,0,0,6,7,6,12.5,0,0.8333333333333334,1,0.5555555555555556,0.0
1224,1,137.0,19,38,126.5,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,1.0,0,1.0,0.0
1225,1,153.0,38,38,159.7,0,6,7,6,15.14285714,0,0,6,6,6,15.83333333,0,1.0,0,0.8571428571428571,0.0
1226,1,160.0,9,19,151.3,0,5,8,3,10.66666667,0,0,5,8,5,11.6,0,0.6,2,0.375,0.0
1227,1,145.0,38,38,138.0,0,6,11,5,11.2,0,0,6,6,6,12.0,0,0.8333333333333334,1,0.45454545454545453,0.0
1228,1,137.0,38,38,126.5,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,1.0,0,1.0,0.0
1229,42,140.0,1,1,140.0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,0.8888888888888888,1,0.8,0.0
1230,1,120.0,19,38,112.3,0,6,10,5,10.71428571,0,0,6,10,5,12.2,0,0.8333333333333334,1,0.5,0.0
1231,1,122.0,1,19,127.3,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,1.0,0,1.0,0.0
1232,3,130.0,19,38,130.0,1,7,8,6,14.35714286,0,1,7,8,6,14.35714286,0,0.8571428571428571,1,0.75,0.0
1233,1,133.1,3,1,115.0,0,6,6,6,12.83333333,0,0,6,6,6,12.66666667,0,1.0,0,1.0,0.0
1234,1,150.0,1,37,131.5,0,8,8,7,13.92571429,0,0,8,8,7,13.92571429,0,0.875,1,0.875,0.0
1235,1,133.1,19,38,125.7,0,5,9,2,12.0,0,0,5,9,3,11.0,0,0.4,3,0.2222222222222222,0.0
1236,1,141.0,1,37,126.8,0,7,7,7,13.44285714,0,0,8,9,8,13.74444444,0,1.0,0,1.0,0.0
1237,1,146.0,1,37,132.4,0,5,5,1,16.0,0,0,5,5,0,0.0,0,0.2,4,0.2,0.0
1238,39,150.0,38,37,150.0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,1.0,0,0.75,0.0
1239,1,133.1,3,1,95.0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
1240,1,120.0,37,37,128.2,5,9,9,5,11.4,0,4,4,4,4,11.0,0,0.5555555555555556,4,0.5555555555555556,0.0
1241,1,150.0,19,19,130.0,0,4,12,2,11.0,2,0,5,9,3,11.66666667,0,0.5,2,0.16666666666666666,0.5
1242,19,133.1,1,19,100.0,0,5,13,1,11.0,0,0,5,11,1,10.0,0,0.2,4,0.07692307692307693,0.0
1243,39,140.0,19,3,159.9,2,6,14,5,13.66666667,0,2,6,10,5,13.0,0,0.8333333333333334,1,0.35714285714285715,0.0
1244,1,140.0,37,37,100.0,2,6,10,4,11.75,0,0,5,6,1,10.0,0,0.6666666666666666,2,0.4,0.0
1245,1,133.1,37,37,116.5,0,7,11,1,10.0,0,0,7,7,1,13.0,0,0.14285714285714285,6,0.09090909090909091,0.0
1246,1,128.0,19,19,120.0,0,6,8,6,13.5,0,0,6,9,6,12.83333333,0,1.0,0,0.75,0.0
1247,1,117.0,19,19,117.0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1248,42,140.0,19,37,140.0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,0.16666666666666666,5,0.08333333333333333,0.0
1249,1,124.0,38,37,118.1,0,6,11,3,13.0,0,0,6,10,5,11.8,0,0.5,3,0.2727272727272727,0.0
1250,1,158.0,19,39,153.5,0,6,7,6,14.83333333,0,0,6,6,6,16.0,0,1.0,0,0.8571428571428571,0.0
1251,1,137.0,38,37,127.9,0,6,6,6,11.83333333,0,0,6,7,6,12.85714286,0,1.0,0,1.0,0.0
1252,1,123.0,38,38,118.8,0,6,10,5,12.0,0,0,6,11,5,12.33333333,0,0.8333333333333334,1,0.5,0.0
1253,1,126.0,38,38,126.7,0,6,11,4,12.75,0,0,6,7,6,11.33333333,0,0.6666666666666666,2,0.36363636363636365,0.0
1254,1,170.0,19,19,170.0,0,5,5,0,0.0,5,0,5,7,4,14.75,1,0.0,5,0.0,1.0
1255,1,133.1,3,1,110.0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,0.0,6,0.0,0.0
1256,1,115.0,19,38,115.0,0,6,6,6,12.0,0,0,6,7,6,12.85714286,0,1.0,0,1.0,0.0
1257,1,132.0,38,37,119.0,0,7,9,7,11.67777778,0,0,8,8,8,13.8,0,1.0,0,0.7777777777777778,0.0
1258,1,132.0,1,37,121.8,0,8,8,7,13.6,0,0,8,8,7,13.6,0,0.875,1,0.875,0.0
1259,1,143.0,19,38,133.4,0,6,7,6,16.0,0,0,6,8,6,15.875,0,1.0,0,0.8571428571428571,0.0
1260,1,137.0,1,1,131.4,0,6,9,5,11.8,0,0,6,7,6,11.5,0,0.8333333333333334,1,0.5555555555555556,0.0
1261,1,130.0,19,37,135.0,0,5,5,0,0.0,0,2,6,7,2,14.0,0,0.0,5,0.0,0.0
1262,1,121.0,19,19,122.8,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1263,1,130.0,37,19,140.0,0,6,7,6,16.14285714,0,0,6,10,6,16.2,0,1.0,0,0.8571428571428571,0.0
1264,1,135.0,38,37,125.3,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,0.875,1,0.875,0.0
1265,1,137.0,1,1,126.3,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,1.0,0,1.0,0.0
1266,1,100.0,38,38,100.0,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,1.0,0,0.75,0.0
1267,1,127.0,19,37,121.3,0,8,8,7,12.46428571,0,0,8,8,7,12.46428571,0,0.875,1,0.875,0.0
1268,1,140.0,38,38,135.0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,0.7272727272727273,3,0.4444444444444444,0.0
1269,1,140.0,37,37,120.0,0,6,8,1,10.0,0,0,6,9,0,0.0,0,0.16666666666666666,5,0.125,0.0
1270,1,121.0,37,19,113.7,0,6,8,5,12.6,0,0,6,10,6,12.42857143,0,0.8333333333333334,1,0.625,0.0
1271,1,131.0,19,38,129.7,0,5,5,5,12.6,0,0,5,6,4,12.4,0,1.0,0,1.0,0.0
1272,1,151.0,38,37,132.1,0,5,7,2,10.0,0,0,5,6,4,12.0,0,0.4,3,0.2857142857142857,0.0
1273,1,130.0,37,37,120.3,0,7,7,0,0.0,0,0,6,0,0,0.0,0,0.0,7,0.0,0.0
1274,40,120.0,37,37,120.0,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,1.0,0,0.7142857142857143,0.0
1275,1,136.0,19,19,123.1,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,1.0,0,0.75,0.0
1276,1,125.0,1,19,119.4,0,6,10,4,13.6,0,0,6,7,5,12.66666667,0,0.6666666666666666,2,0.4,0.0
1277,1,133.1,37,37,140.0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,0.8,1,0.5,0.2
1278,1,133.1,1,12,116.5,0,6,6,4,12.25,0,0,6,10,4,11.5,0,0.6666666666666666,2,0.6666666666666666,0.0
1279,1,120.0,19,37,113.0,0,6,7,6,11.71428571,0,0,6,8,6,12.625,0,1.0,0,0.8571428571428571,0.0
1280,1,143.0,19,19,133.9,0,6,7,6,13.5,0,0,6,7,6,13.0,0,1.0,0,0.8571428571428571,0.0
1281,1,133.1,38,19,115.5,0,8,8,7,13.02428571,0,0,8,8,7,13.02428571,0,0.875,1,0.875,0.0
1282,1,121.0,1,19,116.5,0,6,12,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1283,1,168.0,19,19,171.2,0,5,6,5,17.33333333,0,0,5,8,5,18.57142857,0,1.0,0,0.8333333333333334,0.0
1284,1,124.0,19,37,119.1,0,5,7,4,11.0,0,0,5,7,4,11.5,0,0.8,1,0.5714285714285714,0.0
1285,1,127.0,19,38,121.1,0,7,10,6,13.66666667,0,0,7,9,6,12.5,0,0.8571428571428571,1,0.6,0.0
1286,1,129.0,1,1,132.9,0,6,9,6,11.375,0,0,6,6,5,13.8,0,1.0,0,0.6666666666666666,0.0
1287,1,137.0,19,1,132.8,0,6,6,6,12.83333333,0,0,6,8,6,11.83333333,0,1.0,0,1.0,0.0
1288,1,120.0,36,37,126.7,0,6,9,5,12.6,0,0,6,11,4,11.5,0,0.8333333333333334,1,0.5555555555555556,0.0
1289,1,110.0,19,19,105.8,0,7,8,6,14.33333333,0,0,8,9,7,13.77142857,0,0.8571428571428571,1,0.75,0.0
1290,1,120.0,1,19,117.2,0,5,8,4,13.5,0,0,6,10,6,13.625,0,0.8,1,0.5,0.0
1291,1,143.0,38,38,140.0,0,8,8,7,14.28571429,0,0,8,8,7,14.28571429,0,0.875,1,0.875,0.0
1292,39,120.0,1,19,120.0,2,6,15,3,11.75,0,0,6,12,2,10.0,0,0.5,3,0.2,0.0
1293,1,124.0,4,12,119.5,0,5,5,5,14.8,0,0,5,5,5,17.6,0,1.0,0,1.0,0.0
1294,1,168.0,1,41,153.9,0,6,7,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1295,19,133.1,1,1,130.0,0,6,14,1,10.0,0,0,5,5,0,0.0,0,0.16666666666666666,5,0.07142857142857142,0.0
1296,1,150.0,34,34,107.0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
1297,1,140.0,37,37,132.8,0,7,10,4,12.6,0,0,7,9,5,12.38,0,0.5714285714285714,3,0.4,0.0
1298,1,145.0,2,37,127.5,0,5,9,5,12.42857143,1,0,5,7,5,11.8,0,1.0,0,0.5555555555555556,0.2
1299,1,118.0,38,38,123.3,0,6,10,4,10.0,0,0,6,11,3,12.0,0,0.6666666666666666,2,0.4,0.0
1300,1,123.0,1,19,122.0,0,5,7,3,12.33333333,0,0,5,5,0,0.0,0,0.6,2,0.42857142857142855,0.0
1301,1,120.0,3,19,114.8,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1302,39,140.0,3,3,140.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1303,1,126.0,3,3,111.0,5,11,12,10,12.1,0,2,8,9,8,13.33333333,0,0.9090909090909091,1,0.8333333333333334,0.0
1304,1,137.0,1,19,133.2,0,6,7,6,14.71428571,0,0,6,6,6,15.0,0,1.0,0,0.8571428571428571,0.0
1305,1,130.0,19,19,123.0,0,6,6,6,12.66666667,0,0,6,7,6,12.83333333,0,1.0,0,1.0,0.0
1306,42,150.0,1,38,150.0,7,12,14,12,14.38461538,0,5,10,12,10,13.3,0,1.0,0,0.8571428571428571,0.0
1307,1,147.0,19,38,132.3,0,5,5,5,13.4,0,0,5,6,5,12.2,0,1.0,0,1.0,0.0
1308,1,140.0,37,38,126.0,0,8,8,7,13.31428571,0,0,8,8,7,13.31428571,0,0.875,1,0.875,0.0
1309,1,132.0,38,38,119.3,0,8,8,7,11.98857143,0,0,8,8,7,11.98857143,0,0.875,1,0.875,0.0
1310,42,130.0,1,19,133.8,6,11,17,11,11.54545455,0,3,9,13,8,12.88888889,0,1.0,0,0.6470588235294118,0.0
1311,1,130.0,37,37,126.5,0,6,13,6,16.46153846,0,0,6,8,6,13.875,0,1.0,0,0.46153846153846156,0.0
1312,1,151.0,38,37,138.4,0,6,7,6,13.66666667,0,0,6,6,6,12.83333333,0,1.0,0,0.8571428571428571,0.0
1313,1,144.0,3,39,129.0,0,7,8,7,12.65,0,0,8,9,8,13.41111111,0,1.0,0,0.875,0.0
1314,1,127.0,19,1,118.3,0,6,7,6,12.33333333,0,0,6,10,3,12.0,0,1.0,0,0.8571428571428571,0.0
1315,1,131.0,19,37,129.8,0,7,8,6,14.37,0,0,8,10,7,14.65,0,0.8571428571428571,1,0.75,0.0
1316,1,123.0,1,19,113.6,0,5,13,3,12.0,2,0,5,8,4,11.75,0,0.6,2,0.23076923076923078,0.4
1317,1,130.0,34,38,128.3,0,6,12,3,12.0,0,0,6,15,3,10.66666667,0,0.5,3,0.25,0.0
1318,1,130.0,1,19,130.0,0,6,11,4,12.0,0,0,6,14,3,11.0,0,0.6666666666666666,2,0.36363636363636365,0.0
1319,1,131.0,1,38,121.9,0,6,10,5,12.6,0,0,6,7,5,11.2,0,0.8333333333333334,1,0.5,0.0
1320,3,135.0,1,38,129.4,0,6,6,6,12.16666667,0,0,6,6,6,12.33333333,0,1.0,0,1.0,0.0
1321,1,123.0,19,1,115.3,0,7,8,6,13.5,0,0,7,8,6,14.0,0,0.8571428571428571,1,0.75,0.0
1322,1,145.0,38,38,125.5,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,1.0,0,1.0,0.0
1323,1,118.0,38,38,117.8,0,7,11,6,12.4,0,0,7,8,6,12.8,0,0.8571428571428571,1,0.5454545454545454,0.0
1324,1,125.0,3,38,118.7,0,5,16,4,10.66666667,0,0,5,11,2,12.0,0,0.8,1,0.25,0.0
1325,1,152.0,37,37,139.0,0,7,7,6,14.33333333,0,0,7,7,6,14.33333333,0,0.8571428571428571,1,0.8571428571428571,0.0
1326,1,101.0,1,37,98.9,0,6,12,4,12.5,0,0,6,13,2,12.66666667,0,0.6666666666666666,2,0.3333333333333333,0.0
1327,1,137.0,34,38,137.7,0,6,14,1,10.0,0,0,6,13,0,0.0,0,0.16666666666666666,5,0.07142857142857142,0.0
1328,1,123.0,1,1,113.6,0,7,8,7,14.69625,0,0,8,9,8,14.62222222,0,1.0,0,0.875,0.0
1329,1,120.0,4,1,113.4,0,6,14,4,11.5,0,0,6,17,3,13.75,0,0.6666666666666666,2,0.2857142857142857,0.0
1330,1,131.0,19,38,128.5,0,7,9,7,12.85555556,0,0,8,8,8,13.9125,0,1.0,0,0.7777777777777778,0.0
1331,1,141.0,1,1,142.8,0,7,7,7,13.7,0,0,8,9,8,13.99444444,0,1.0,0,1.0,0.0
1332,1,144.0,3,1,137.7,0,5,9,0,0.0,3,1,5,10,1,12.0,3,0.0,5,0.0,0.6
1333,1,107.0,19,37,103.5,0,6,13,3,11.2,0,0,6,9,4,12.0,0,0.5,3,0.23076923076923078,0.0
1334,1,133.0,38,38,123.2,0,7,7,7,13.28571429,0,0,8,9,8,13.33333333,0,1.0,0,1.0,0.0
1335,1,126.0,1,19,126.0,0,6,9,5,13.0,0,0,6,8,5,10.4,0,0.8333333333333334,1,0.5555555555555556,0.0
1336,1,133.1,1,38,121.7,0,7,8,6,12.6,0,0,7,9,6,11.68571429,0,0.8571428571428571,1,0.75,0.0
1337,1,147.0,37,37,142.8,0,5,5,5,12.8,0,0,5,5,4,12.0,0,1.0,0,1.0,0.0
1338,1,120.0,1,19,120.0,0,6,14,5,11.5,1,0,6,13,5,11.0,1,0.8333333333333334,1,0.35714285714285715,0.16666666666666666
1339,1,130.0,37,38,119.3,0,8,8,7,11.4,0,0,8,8,7,11.4,0,0.875,1,0.875,0.0
1340,1,120.0,37,37,121.0,3,6,6,6,12.33333333,0,2,6,8,6,11.33333333,0,1.0,0,1.0,0.0
1341,1,138.0,19,19,139.4,0,6,7,5,12.8,0,0,6,10,4,12.2,0,0.8333333333333334,1,0.7142857142857143,0.0
1342,1,124.0,19,38,113.9,0,5,8,5,12.0,1,0,5,8,4,15.0,1,1.0,0,0.625,0.2
1343,1,133.0,37,37,124.6,0,6,8,5,13.0,0,0,6,9,5,13.5,0,0.8333333333333334,1,0.625,0.0
1344,1,122.0,1,1,123.8,0,6,6,6,11.83333333,0,0,6,8,6,11.0,0,1.0,0,1.0,0.0
1345,1,138.0,1,3,126.3,0,6,8,6,14.0,0,0,6,9,6,13.33333333,0,1.0,0,0.75,0.0
1346,1,134.0,1,1,120.4,0,6,6,6,12.33333333,0,0,6,6,6,13.5,0,1.0,0,1.0,0.0
1347,1,128.0,1,1,120.5,0,7,10,5,13.04,0,0,7,7,7,12.5,0,0.7142857142857143,2,0.5,0.0
1348,42,140.0,19,38,144.9,7,11,18,11,13.16666667,0,4,9,15,8,13.33333333,0,1.0,0,0.6111111111111112,0.0
1349,19,133.1,19,19,139.9,1,6,7,6,12.5,0,0,6,11,6,12.83333333,0,1.0,0,0.8571428571428571,0.0
1350,1,142.0,1,1,133.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1351,1,141.0,19,19,126.0,0,8,8,7,15.65714286,0,0,8,8,7,15.65714286,0,0.875,1,0.875,0.0
1352,1,145.0,1,19,133.5,0,6,6,6,12.16666667,0,0,6,6,6,11.33333333,0,1.0,0,1.0,0.0
1353,1,145.0,38,19,127.9,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1354,1,108.0,1,38,105.9,0,6,11,5,10.6,0,0,6,9,5,11.16666667,0,0.8333333333333334,1,0.45454545454545453,0.0
1355,1,132.0,1,12,124.3,0,6,10,6,13.42857143,0,0,6,11,5,12.66666667,0,1.0,0,0.6,0.0
1356,1,140.0,34,37,102.5,0,6,8,4,11.75,0,0,6,12,0,0.0,0,0.6666666666666666,2,0.5,0.0
1357,19,133.1,19,1,97.0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
1358,1,128.0,1,1,134.7,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1359,1,120.0,19,37,113.8,0,5,0,0,0.0,0,0,5,0,0,0.0,0,0.0,5,0.0,0.0
1360,1,120.0,3,1,116.9,0,5,9,1,13.0,0,0,5,5,0,0.0,0,0.2,4,0.1111111111111111,0.0
1361,1,139.0,37,38,124.0,0,8,8,7,13.33142857,0,0,8,8,7,13.33142857,0,0.875,1,0.875,0.0
1362,1,139.3,38,38,117.5,0,6,0,0,0.0,0,0,6,0,0,0.0,0,0.0,6,0.0,0.0
1363,39,150.0,19,1,154.8,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1364,1,138.0,19,37,141.0,0,7,7,6,13.7,0,0,7,7,6,13.7,0,0.8571428571428571,1,0.8571428571428571,0.0
1365,9,133.1,6,22,120.0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,0.0,5,0.0,0.0
1366,1,136.0,1,19,133.6,4,9,12,9,13.45454545,0,2,7,9,6,13.875,0,1.0,0,0.75,0.0
1367,1,134.0,38,38,122.0,0,8,8,7,12.2,0,0,8,8,7,12.2,0,0.875,1,0.875,0.0
1368,1,140.0,19,19,120.0,0,5,8,3,10.0,0,0,5,10,4,11.0,0,0.6,2,0.375,0.0
1369,42,110.0,1,19,114.2,0,6,7,5,13.0,0,0,6,7,6,12.85714286,0,0.8333333333333334,1,0.7142857142857143,0.0
1370,38,133.1,38,37,95.5,0,6,11,6,12.0,0,0,6,6,6,14.0,0,1.0,0,0.5454545454545454,0.0
1371,1,129.0,1,1,120.0,0,8,8,7,15.02857143,0,0,8,8,7,15.02857143,0,0.875,1,0.875,0.0
1372,1,116.0,1,19,111.1,0,6,8,6,12.0,0,0,6,7,6,11.71428571,0,1.0,0,0.75,0.0
1373,1,130.0,1,38,128.6,0,6,8,5,12.0,0,0,6,8,5,12.4,0,0.8333333333333334,1,0.625,0.0
1374,3,130.0,1,37,130.0,3,7,7,3,13.66666667,0,3,8,8,3,11.33333333,4,0.42857142857142855,4,0.42857142857142855,0.0
1375,1,116.0,38,1,111.1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1376,1,136.0,1,1,122.7,0,5,6,5,12.0,0,0,5,7,4,12.5,0,1.0,0,0.8333333333333334,0.0
1377,1,147.0,37,19,134.4,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1378,1,117.0,19,37,131.0,0,6,6,1,14.0,0,0,6,7,0,0.0,7,0.16666666666666666,5,0.16666666666666666,0.0
1379,1,141.0,1,1,125.0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,0.0,6,0.0,0.0
1380,1,133.1,3,19,106.0,0,7,8,7,12.375,0,0,7,11,5,12.58333333,0,1.0,0,0.875,0.0
1381,1,133.1,38,19,128.0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,0.0,7,0.0,0.0
1382,3,120.0,1,19,120.0,14,18,21,18,11.42105263,0,10,13,16,13,11.07692308,1,1.0,0,0.8571428571428571,0.0
1383,1,148.0,19,38,134.8,0,7,7,6,13.35,0,0,7,7,6,13.35,0,0.8571428571428571,1,0.8571428571428571,0.0
1384,1,130.0,1,1,112.0,0,6,6,6,15.0,0,0,6,6,2,16.0,0,1.0,0,1.0,0.0
1385,1,120.0,19,37,116.1,0,5,9,2,10.5,0,0,5,5,0,0.0,0,0.4,3,0.2222222222222222,0.0
1386,1,120.0,2,3,120.0,0,6,0,0,0.0,0,0,4,6,0,0.0,2,0.0,6,0.0,0.0
1387,1,133.0,37,37,119.7,0,5,8,5,13.25,0,0,5,6,5,11.83333333,0,1.0,0,0.625,0.0
1388,1,129.0,37,13,117.1,0,5,10,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
1389,1,118.0,1,19,112.4,0,5,7,4,11.5,0,0,5,15,3,10.6,4,0.8,1,0.5714285714285714,0.0
1390,1,140.0,1,1,131.0,0,8,8,8,13.88125,0,0,8,8,8,13.88125,0,1.0,0,1.0,0.0
1391,1,127.0,3,19,130.9,0,6,8,6,11.33333333,0,0,6,8,5,12.6,0,1.0,0,0.75,0.0
1392,1,131.0,19,19,134.9,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1393,1,132.0,1,19,127.1,0,6,7,6,12.85714286,0,0,6,7,6,13.66666667,0,1.0,0,0.8571428571428571,0.0
1394,1,113.0,38,38,110.2,0,6,6,5,11.6,0,0,6,6,6,12.5,0,0.8333333333333334,1,0.8333333333333334,0.0
1395,1,115.0,12,1,108.7,0,6,9,5,11.4,0,0,6,6,6,11.33333333,0,0.8333333333333334,1,0.5555555555555556,0.0
1396,1,133.1,1,1,138.0,0,6,11,6,13.33333333,0,0,6,10,6,13.0,0,1.0,0,0.5454545454545454,0.0
1397,39,150.0,12,37,147.7,2,7,7,7,13.57142857,0,5,9,9,9,13.77777778,0,1.0,0,1.0,0.0
1398,19,133.1,37,38,123.0,0,7,13,6,11.83333333,0,0,7,8,7,12.22857143,0,0.8571428571428571,1,0.46153846153846156,0.0
1399,1,141.0,19,19,142.8,0,7,7,7,14.42857143,0,0,7,7,7,14.14285714,0,1.0,0,1.0,0.0
1400,1,140.0,1,3,138.3,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1401,1,136.0,38,38,125.2,0,6,8,6,12.28571429,0,0,6,9,5,12.4,0,1.0,0,0.75,0.0
1402,1,140.0,12,1,141.8,0,5,7,5,14.4,0,0,5,5,5,13.8,0,1.0,0,0.7142857142857143,0.0
1403,1,143.0,38,1,130.6,0,7,8,7,13.15,0,0,8,9,8,15.06875,0,1.0,0,0.875,0.0
1404,39,130.0,2,37,130.0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,0.0,5,0.0,0.0
1405,1,133.1,1,3,100.0,0,5,5,0,0.0,0,0,6,8,0,0.0,0,0.0,5,0.0,0.0
1406,1,129.0,38,37,119.0,0,8,8,7,12.34285714,0,0,8,8,7,12.34285714,0,0.875,1,0.875,0.0
1407,1,132.0,38,1,124.3,0,6,6,5,12.2,0,0,6,7,5,10.8,0,0.8333333333333334,1,0.8333333333333334,0.0
1408,1,118.0,11,34,122.2,0,6,10,4,10.5,0,0,6,14,1,11.0,0,0.6666666666666666,2,0.4,0.0
1409,1,150.0,38,1,150.0,0,5,5,5,10.6,0,0,5,8,5,11.6,0,1.0,0,1.0,0.0
1410,19,133.1,37,37,135.5,0,6,6,0,0.0,0,0,6,6,0,0.0,0,0.0,6,0.0,0.0
1411,1,122.0,19,37,127.3,0,6,8,4,11.25,0,0,6,6,6,12.0,0,0.6666666666666666,2,0.5,0.0
1412,1,127.0,37,37,127.0,3,9,11,6,10.5,0,4,10,10,10,11.7,0,0.6666666666666666,3,0.5454545454545454,0.0
1413,1,122.0,37,37,126.9,0,6,11,4,11.0,0,0,6,11,3,11.66666667,0,0.6666666666666666,2,0.36363636363636365,0.0
1414,1,131.0,19,1,127.5,0,7,7,7,13.45714286,0,0,8,8,8,14.5125,0,1.0,0,1.0,0.0
